Time,PPG,ECG,resp
0.384,2.17204301075269,0.240234375,1.75015271838729
0.392,2.14760508308895,0.2802734375,1.75015271838729
0.4,2.12316715542522,0.3349609375,1.75015271838729
0.408,2.09286412512219,0.43017578125,1.75015271838729
0.416,2.05962854349951,0.4951171875,1.75015271838729
0.424,2.02346041055718,0.59521484375,1.75015271838729
0.432,1.98533724340176,0.71484375,1.75015271838729
0.44,1.94525904203324,0.73486328125,1.75015271838729
0.448,1.90322580645161,0.7998046875,1.75015271838729
0.456,1.85923753665689,0.8349609375,1.75015271838729
0.464,1.81524926686217,0.884765625,1.75015271838729
0.472,1.77126099706745,0.8447265625,1.75015271838729
0.48,1.72629521016618,0.85498046875,1.59621258399511
0.488,1.68621700879765,0.93994140625,1.44288332315211
0.496,1.64809384164223,0.9599609375,1.26267562614539
0.504,1.60606060606061,0.955078125,1.08246792913867
0.512,1.56109481915934,1.02001953125,0.888210140500916
0.52,1.51515151515152,1.02978515625,0.693952351863164
0.528,1.47018572825024,0.98486328125,0.492364080635309
0.536,1.42521994134897,1.06982421875,0.291386682956628
0.544,1.3802541544477,1.1650390625,0.0855222968845449
0.552,1.33626588465298,1.21484375,-0.120342089187538
0.56,1.29227761485826,1.259765625,-0.326817348808797
0.568,1.25219941348974,1.259765625,-0.533292608430055
0.576,1.21603128054741,1.2646484375,-0.642638973732437
0.584,1.18084066471163,1.259765625,-0.751374465485644
0.592,1.1544477028348,1.2646484375,-0.751374465485644
0.6,1.13391984359726,1.224609375,-0.751374465485644
0.608,1.11143695014663,1.22998046875,-0.751374465485644
0.616,1.08895405669599,1.23974609375,-0.751374465485644
0.624,1.06647116324536,1.25,-0.751374465485644
0.632,1.04496578690127,1.22998046875,-0.751374465485644
0.64,1.02639296187683,1.27978515625,-0.751374465485644
0.648,1.01075268817204,1.27001953125,-0.751374465485644
0.656,0.997067448680352,1.24462890625,-0.751374465485644
0.664,0.986314760508309,1.25,-0.751374465485644
0.672,0.979472140762463,1.21484375,-0.751374465485644
0.68,0.975562072336266,1.23974609375,-0.751374465485644
0.688,0.978494623655914,1.35986328125,-0.751374465485644
0.696,0.98435972629521,1.5,-0.751374465485644
0.704,0.989247311827957,1.5,-0.751374465485644
0.712,0.994134897360704,1.5,-0.751374465485644
0.72,0.998044965786901,1.32958984375,-0.751374465485644
0.728,1.00293255131965,0.77001953125,-0.751374465485644
0.736,1.00782013685239,0.7099609375,-0.751374465485644
0.744,1.01173020527859,0.8349609375,-0.751374465485644
0.752,1.01466275659824,0.884765625,-0.751374465485644
0.76,1.01857282502444,0.9248046875,-0.751374465485644
0.768,1.02052785923754,0.94970703125,-0.751374465485644
0.776,1.02150537634409,0.830078125,-0.751374465485644
0.784,1.02150537634409,0.82470703125,-0.751374465485644
0.792,1.02443792766373,0.90966796875,-0.751374465485644
0.8,1.02932551319648,0.93505859375,-0.751374465485644
0.808,1.03030303030303,0.93994140625,-0.751374465485644
0.816,1.02932551319648,0.9150390625,-0.751374465485644
0.824,1.02639296187683,0.9296875,-0.751374465485644
0.832,1.02248289345064,0.90966796875,-0.751374465485644
0.84,1.01857282502444,0.884765625,-0.751374465485644
0.848,1.01661779081134,0.875,-0.751374465485644
0.856,1.01564027370479,0.93994140625,-0.751374465485644
0.864,1.01564027370479,0.90966796875,-0.751374465485644
0.872,1.01564027370479,0.8701171875,-0.751374465485644
0.88,1.01564027370479,0.85986328125,-0.751374465485644
0.888,1.01955034213099,0.85009765625,-0.751374465485644
0.896,1.02541544477028,0.86474609375,-0.751374465485644
0.904,1.02932551319648,0.8798828125,-0.751374465485644
0.912,1.03225806451613,0.89990234375,-0.751374465485644
0.92,1.03519061583578,0.89501953125,-0.751374465485644
0.928,1.04007820136852,0.90966796875,-0.751374465485644
0.936,1.04398826979472,0.85986328125,-0.751374465485644
0.944,1.04789833822092,0.85009765625,-0.751374465485644
0.952,1.05376344086022,0.8798828125,-0.751374465485644
0.96,1.05962854349951,0.8046875,-0.751374465485644
0.968,1.06647116324536,0.85009765625,-0.751374465485644
0.976,1.0733137829912,0.8046875,-0.751374465485644
0.984,1.0811339198436,0.78515625,-0.751374465485644
0.992,1.08993157380254,0.71484375,-0.751374465485644
1,1.10068426197458,0.68017578125,-0.751374465485644
1.008,1.10948191593353,0.6748046875,-0.751374465485644
1.016,1.11730205278592,0.6298828125,-0.751374465485644
1.024,1.12512218963832,0.66015625,-0.751374465485644
1.032,1.13196480938416,0.60986328125,-0.751374465485644
1.04,1.13685239491691,0.60986328125,-0.751374465485644
1.048,1.14173998044966,0.60009765625,-0.751374465485644
1.056,1.14467253176931,0.5751953125,-0.751374465485644
1.064,1.14565004887586,0.544921875,-0.751374465485644
1.072,1.14565004887586,0.509765625,-0.751374465485644
1.08,1.1485826001955,0.46484375,-0.751374465485644
1.088,1.15542521994135,0.52001953125,-0.751374465485644
1.096,1.16911045943304,0.490234375,-0.751374465485644
1.104,1.19354838709677,0.490234375,-0.751374465485644
1.112,1.23069403714565,0.46484375,-0.751374465485644
1.12,1.28054740957967,0.4599609375,-0.751374465485644
1.128,1.34310850439883,0.43017578125,-0.751374465485644
1.136,1.41739980449658,0.419921875,-0.751374465485644
1.144,1.49951124144673,0.41015625,-0.751374465485644
1.152,1.58455522971652,0.39990234375,-0.751374465485644
1.16,1.66862170087977,0.419921875,-0.751374465485644
1.168,1.74975562072336,0.40478515625,-0.751374465485644
1.176,1.82893450635386,0.41015625,-0.751374465485644
1.184,1.90615835777126,0.38525390625,-0.751374465485644
1.192,1.97262952101662,0.365234375,-0.751374465485644
1.2,2.03323558162268,0.39013671875,-0.751374465485644
1.208,2.10166177908113,0.43505859375,-0.751374465485644
1.216,2.17204301075269,0.43017578125,-0.751374465485644
1.224,2.24242424242424,0.43017578125,-0.751374465485644
1.232,2.31182795698925,0.455078125,-0.751374465485644
1.24,2.37927663734115,0.43994140625,-0.751374465485644
1.248,2.44477028347996,0.43017578125,-0.751374465485644
1.256,2.50537634408602,0.46484375,-0.751374465485644
1.264,2.56109481915934,0.455078125,-0.751374465485644
1.272,2.6099706744868,0.47021484375,-0.751374465485644
1.28,2.65200391006843,0.4501953125,-0.751374465485644
1.288,2.67937438905181,0.4248046875,-0.751374465485644
1.296,2.69599217986315,0.44482421875,-0.751374465485644
1.304,2.70869990224829,0.43505859375,-0.751374465485644
1.312,2.71358748778104,0.4150390625,-0.751374465485644
1.32,2.70869990224829,0.35986328125,-0.751374465485644
1.328,2.6950146627566,0.34521484375,-0.751374465485644
1.336,2.67350928641251,0.3349609375,-0.751374465485644
1.344,2.64613880742913,0.35986328125,-0.751374465485644
1.352,2.6158357771261,0.38525390625,-0.751374465485644
1.36,2.58553274682307,0.34521484375,-0.751374465485644
1.368,2.55816226783969,0.31982421875,-0.751374465485644
1.376,2.53176930596285,0.365234375,-0.751374465485644
1.384,2.50830889540567,0.35986328125,-0.751374465485644
1.392,2.48680351906158,0.35009765625,-0.751374465485644
1.4,2.4652981427175,0.375,-0.751374465485644
1.408,2.44281524926686,0.35009765625,-0.751374465485644
1.416,2.42033235581623,0.38525390625,-0.751374465485644
1.424,2.39882697947214,0.52490234375,-0.751374465485644
1.432,2.37536656891496,0.97509765625,-0.751374465485644
1.44,2.35092864125122,1.3095703125,-0.751374465485644
1.448,2.32551319648094,1.10498046875,-0.751374465485644
1.456,2.30009775171066,0.46484375,-0.751374465485644
1.464,2.27468230694037,0.02490234375,-0.751374465485644
1.472,2.24828934506354,0.0048828125,-0.751374465485644
1.48,2.22189638318671,0.21484375,-0.751374465485644
1.488,2.19745845552297,0.2802734375,-0.751374465485644
1.496,2.17302052785924,0.27490234375,-0.751374465485644
1.504,2.1485826001955,0.27490234375,-0.751374465485644
1.512,2.12316715542522,0.30517578125,-0.751374465485644
1.52,2.09677419354839,0.33984375,-0.751374465485644
1.528,2.06842619745846,0.35498046875,-0.751374465485644
1.536,2.04007820136852,0.35986328125,-0.751374465485644
1.544,2.01075268817204,0.375,-0.751374465485644
1.552,1.98142717497556,0.33984375,-0.751374465485644
1.56,1.95307917888563,0.330078125,-0.751374465485644
1.568,1.92570869990225,0.31005859375,-0.751374465485644
1.576,1.89931573802542,0.31494140625,-0.751374465485644
1.584,1.87292277614858,0.26025390625,-0.751374465485644
1.592,1.85043988269795,0.2451171875,-0.751374465485644
1.6,1.83284457478006,0.30517578125,-0.751374465485644
1.608,1.81622678396872,0.31982421875,-0.751374465485644
1.616,1.80058651026393,0.35009765625,-0.751374465485644
1.624,1.78592375366569,0.38525390625,-0.751374465485644
1.632,1.77126099706745,0.40478515625,-0.751374465485644
1.64,1.75659824046921,0.41015625,-0.751374465485644
1.648,1.73998044965787,0.39013671875,-0.751374465485644
1.656,1.72140762463343,0.419921875,-0.751374465485644
1.664,1.70283479960899,0.4150390625,-0.751374465485644
1.672,1.68328445747801,0.35498046875,-0.751374465485644
1.68,1.65982404692082,0.375,-0.751374465485644
1.688,1.63929618768328,0.330078125,-0.751374465485644
1.696,1.6217008797654,0.27490234375,-0.751374465485644
1.704,1.60215053763441,0.22021484375,-0.751374465485644
1.712,1.58357771260997,0.169921875,-0.751374465485644
1.72,1.56695992179863,0.115234375,-0.751374465485644
1.728,1.55131964809384,0.09521484375,-0.751374465485644
1.736,1.53567937438905,0.0703125,-0.751374465485644
1.744,1.52297165200391,0.0302734375,-0.751374465485644
1.752,1.51221896383187,-0.02490234375,-0.751374465485644
1.76,1.50342130987292,-0.06005859375,-0.751374465485644
1.768,1.49755620723363,-0.0400390625,-0.751374465485644
1.776,1.49462365591398,-0.03466796875,-0.751374465485644
1.784,1.49169110459433,-0.06494140625,-0.751374465485644
1.792,1.48973607038123,-0.06005859375,-0.751374465485644
1.8,1.48680351906158,-0.1748046875,-0.751374465485644
1.808,1.48191593352884,-0.14501953125,-0.751374465485644
1.816,1.47605083088954,-0.1396484375,-0.751374465485644
1.824,1.47214076246334,-0.14990234375,-0.751374465485644
1.832,1.47311827956989,-0.1298828125,-0.751374465485644
1.84,1.48387096774194,-0.19482421875,-0.751374465485644
1.848,1.50830889540567,-0.27490234375,-0.751374465485644
1.856,1.54936461388074,-0.3046875,-0.751374465485644
1.864,1.60606060606061,-0.21484375,-0.751374465485644
1.872,1.67644183773216,-0.32958984375,-0.751374465485644
1.88,1.75757575757576,-0.32470703125,-0.751374465485644
1.888,1.83284457478006,-0.35498046875,-0.751374465485644
1.896,1.90322580645161,-0.39501953125,-0.751374465485644
1.904,1.98044965786901,-0.40478515625,-0.751374465485644
1.912,2.05669599217986,-0.35498046875,-0.751374465485644
1.92,2.13196480938416,-0.43994140625,-0.751374465485644
1.928,2.20430107526882,-0.4697265625,-0.751374465485644
1.936,2.27272727272727,-0.39990234375,-0.751374465485644
1.944,2.33724340175953,-0.49951171875,-0.751374465485644
1.952,2.39980449657869,-0.4697265625,-0.751374465485644
1.96,2.4594330400782,-0.419921875,-0.751374465485644
1.968,2.51612903225806,-0.49951171875,-0.751374465485644
1.976,2.56793743890518,-0.49951171875,-0.751374465485644
1.984,2.6158357771261,-0.474609375,-0.751374465485644
1.992,2.65200391006843,-0.48486328125,-0.751374465485644
2,2.68035190615836,-0.49462890625,-0.751374465485644
2.008,2.71065493646139,-0.474609375,-0.751374465485644
2.016,2.73607038123167,-0.44482421875,-0.751374465485644
2.024,2.75562072336266,-0.44970703125,-0.751374465485644
2.032,2.76735092864125,-0.39990234375,-0.751374465485644
2.04,2.76930596285435,-0.4599609375,-0.751374465485644
2.048,2.75855327468231,-0.375,-0.751374465485644
2.056,2.73509286412512,-0.43994140625,-0.751374465485644
2.064,2.6989247311828,-0.4345703125,-0.751374465485644
2.072,2.65102639296188,-0.47998046875,-0.751374465485644
2.08,2.59530791788856,-0.31494140625,-0.751374465485644
2.088,2.53958944281525,-0.21484375,-0.751374465485644
2.096,2.48387096774194,0.14013671875,-0.751374465485644
2.104,2.42424242424242,0.625,-0.751374465485644
2.112,2.36363636363636,0.64990234375,-0.751374465485644
2.12,2.30205278592375,-0.10986328125,-0.751374465485644
2.128,2.23851417399804,-0.49951171875,-0.751374465485644
2.136,2.17595307917889,-0.49951171875,-0.751374465485644
2.144,2.11241446725318,-0.49951171875,-0.751374465485644
2.152,2.04692082111437,-0.4345703125,-0.751374465485644
2.16,1.98044965786901,-0.474609375,-0.751374465485644
2.168,1.91300097751711,-0.47998046875,-0.751374465485644
2.176,1.84457478005865,-0.39990234375,-0.751374465485644
2.184,1.77517106549365,-0.4345703125,-0.751374465485644
2.192,1.71554252199413,-0.3798828125,-0.751374465485644
2.2,1.65982404692082,-0.3447265625,-0.751374465485644
2.208,1.59530791788856,-0.32958984375,-0.751374465485644
2.216,1.53958944281525,-0.40478515625,-0.751374465485644
2.224,1.48875855327468,-0.31494140625,-0.751374465485644
2.232,1.42913000977517,-0.294921875,-0.751374465485644
2.24,1.36559139784946,-0.32958984375,-0.740989615149664
2.248,1.29912023460411,-0.31494140625,-0.729993891264508
2.256,1.23264907135875,-0.349609375,-0.677458766035431
2.264,1.16813294232649,-0.3095703125,-0.624923640806353
2.272,1.10654936461388,-0.349609375,-0.572999389126451
2.28,1.04594330400782,-0.28466796875,-0.520464263897373
2.288,0.998044965786901,-0.2099609375,-0.474037874160049
2.296,0.956989247311828,-0.19970703125,-0.427000610873549
2.304,0.909090909090909,-0.3095703125,-0.385461209529627
2.312,0.859237536656892,-0.1748046875,-0.34331093463653
2.32,0.810361681329423,-0.21484375,-0.301771533292608
2.328,0.763440860215054,-0.125,-0.259621258399511
2.336,0.720430107526882,-0.169921875,-0.218081857055589
2.344,0.679374389051808,-0.2099609375,-0.175931582162492
2.352,0.639296187683284,-0.134765625,-0.138668295662798
2.36,0.601173020527859,-0.169921875,-0.101405009163103
2.368,0.565004887585533,-0.27490234375,-0.0684178375076359
2.376,0.529814271749756,-0.3095703125,-0.0348197923029933
2.384,0.505376344086022,-0.32958984375,-0.00427611484422724
2.392,0.485826001955034,-0.349609375,0.0268784361637141
2.4,0.462365591397849,-0.3447265625,0.0555894929749542
2.408,0.437927663734115,-0.36474609375,0.0843005497861943
2.416,0.412512218963832,-0.349609375,0.109957238851558
2.424,0.388074291300098,-0.3798828125,0.135613927916921
2.432,0.363636363636364,-0.33984375,0.158216249236408
2.44,0.342130987292278,-0.294921875,0.18142944410507
2.448,0.321603128054741,-0.3798828125,0.19975565058033
2.456,0.302052785923754,-0.2900390625,0.218692730604765
2.464,0.282502443792766,-0.2646484375,0.233964569334148
2.472,0.262952101661779,-0.31494140625,0.249236408063531
2.48,0.243401759530792,-0.2646484375,0.263897373243739
2.488,0.232649071358749,-0.224609375,0.278558338423946
2.496,0.227761485826002,-0.19482421875,0.292608430054979
2.504,0.219941348973607,-0.169921875,0.307269395235186
2.512,0.21505376344086,-0.15966796875,0.319486866218693
2.52,0.217008797653959,-0.11962890625,0.332315210751374
2.528,0.231671554252199,-0.10498046875,0.343921808185706
2.536,0.26197458455523,-0.06005859375,0.355528405620037
2.544,0.308895405669599,-0.06982421875,0.368356750152718
2.552,0.370478983382209,0.10009765625,0.3811850946854
2.56,0.444770283479961,0.31005859375,0.395235186316433
2.568,0.527859237536657,0.7900390625,0.40989615149664
2.576,0.61485826001955,1.15478515625,0.426389737324374
2.584,0.695992179863148,0.9951171875,0.442883323152107
2.592,0.772238514173998,0.52001953125,0.460598656078192
2.6,0.848484848484849,-0.03466796875,0.478313989004276
2.608,0.921798631476051,-0.11962890625,0.494196701282834
2.616,0.991202346041056,0.169921875,0.510690287110568
2.624,1.05767350928641,0.35009765625,0.525962125839951
2.632,1.12414467253177,0.39013671875,0.541233964569334
2.64,1.18866080156403,0.4501953125,0.556505803298717
2.648,1.25219941348974,0.4599609375,0.5717776420281
2.656,1.31378299120235,0.53515625,0.586438607208308
2.664,1.37341153470186,0.5751953125,0.601710445937691
2.672,1.43206256109482,0.55517578125,0.613927916921197
2.68,1.48973607038123,0.65478515625,0.626756261453879
2.688,1.5386119257087,0.6650390625,0.63714111178986
2.696,1.57966764418377,0.6298828125,0.648136835675015
2.704,1.62072336265885,0.64990234375,0.658521686010996
2.712,1.65786901270772,0.66015625,0.668906536346976
2.72,1.6871945259042,0.68017578125,0.679291386682957
2.728,1.70674486803519,0.7099609375,0.689676237018937
2.736,1.71652003910068,0.705078125,0.700061087354918
2.744,1.71749755620723,0.7197265625,0.710445937690898
2.752,1.70967741935484,0.7451171875,0.720830788026878
2.76,1.69794721407625,0.7548828125,0.731215638362859
2.768,1.68426197458456,0.78515625,0.740378741600489
2.776,1.67057673509286,0.81005859375,0.750152718387294
2.784,1.65982404692082,0.82470703125,0.758704948075748
2.792,1.65102639296188,0.81982421875,0.767257177764203
2.8,1.64320625610948,0.8046875,0.775809407452657
2.808,1.63538611925709,0.76513671875,0.784972510690287
2.816,1.62658846529814,0.6748046875,0.793524740378742
2.824,1.6158357771261,0.6298828125,0.802687843616371
2.832,1.60215053763441,0.634765625,0.810018326206475
2.84,1.58748778103617,0.56494140625,0.817959682345754
2.848,1.57184750733138,0.509765625,0.824679291386683
2.856,1.55327468230694,0.47021484375,0.831398900427611
2.864,1.53372434017595,0.43994140625,0.838729383017715
2.872,1.51417399804497,0.44482421875,0.846059865607819
2.88,1.49462365591398,0.4150390625,0.854001221747098
2.888,1.47898338220919,0.39013671875,0.861942577886378
2.896,1.4652981427175,0.43017578125,0.868051313378131
2.904,1.44965786901271,0.419921875,0.874770922419059
2.912,1.43108504398827,0.43994140625,0.879657910812462
2.92,1.41153470185728,0.39501953125,0.884544899205864
2.928,1.39296187683284,0.3798828125,0.886988393402566
2.936,1.37341153470186,0.3798828125,0.890042761148442
2.944,1.35581622678397,0.3701171875,0.890653634697618
2.952,1.33919843597263,0.4248046875,0.891264508246793
2.96,1.32355816226784,0.41015625,0.890042761148442
2.968,1.30987292277615,0.39990234375,0.888821014050092
2.976,1.29912023460411,0.43017578125,0.88515577275504
2.984,1.29325513196481,0.44482421875,0.882101405009163
2.992,1.29032258064516,0.41015625,0.877825290164936
3,1.28445747800587,0.4501953125,0.873549175320709
3.008,1.27761485826002,0.39013671875,0.868662186927306
3.016,1.27174975562072,0.365234375,0.863775198533903
3.024,1.26588465298143,0.3349609375,0.858888210140501
3.032,1.26197458455523,0.34521484375,0.854001221747098
3.04,1.26197458455523,0.3251953125,0.850335980452046
3.048,1.26881720430108,0.30029296875,0.846670739156995
3.056,1.28347996089932,0.31494140625,0.848503359804521
3.064,1.30596285434995,0.28515625,0.850946854001222
3.072,1.33626588465298,0.2802734375,0.858277336591326
3.08,1.36950146627566,0.2900390625,0.866218692730605
3.088,1.40078201368524,0.30517578125,0.87721441661576
3.096,1.43010752688172,0.31494140625,0.888821014050092
3.104,1.4613880742913,0.31982421875,0.903481979230299
3.112,1.49071358748778,0.2802734375,0.918753817959682
3.12,1.51515151515152,0.31005859375,0.943188759926695
3.128,1.53372434017595,0.30029296875,0.967623701893708
3.136,1.54838709677419,0.2802734375,0.999389126450825
3.144,1.55718475073314,0.30029296875,1.03176542455712
3.152,1.56207233626588,0.35009765625,1.06353084911423
3.16,1.56207233626588,0.4150390625,1.09590714722053
3.168,1.55816226783969,0.3349609375,1.12767257177764
3.176,1.55229716520039,0.35009765625,1.15943799633476
3.184,1.54740957966764,0.35009765625,1.19242516799023
3.192,1.54154447702835,0.35986328125,1.22602321319487
3.2,1.53372434017595,0.544921875,1.25901038485034
3.208,1.52785923753666,1.06005859375,1.2919975565058
3.216,1.52297165200391,1.49462890625,1.31704337202199
3.224,1.51612903225806,1.5,1.34270006108735
3.232,1.50635386119257,0.58984375,1.35980452046426
3.24,1.49169110459433,0.02001953125,1.37751985339035
3.248,1.47018572825024,-0.0498046875,1.38668295662798
3.256,1.44086021505376,0.1201171875,1.39584605986561
3.264,1.40566959921799,0.18994140625,1.39706780696396
3.272,1.36656891495601,0.1650390625,1.39828955406231
3.28,1.32453567937439,0.21484375,1.38729383017715
3.288,1.29032258064516,0.2099609375,1.376298106292
3.296,1.26197458455523,0.27001953125,1.35552840562004
3.304,1.2316715542522,0.2548828125,1.33475870494808
3.312,1.20527859237537,0.22998046875,1.31154551007941
3.32,1.18572825024438,0.240234375,1.28894318875993
3.328,1.17399804496579,0.1953125,1.26450824679291
3.336,1.16911045943304,0.240234375,1.2400733048259
3.344,1.16813294232649,0.26025390625,1.21136224801466
3.352,1.17008797653959,0.27001953125,1.18265119120342
3.36,1.17106549364614,0.26513671875,1.15027489309713
3.368,1.16911045943304,0.28515625,1.11789859499084
3.376,1.16715542521994,0.2451171875,1.08368967623702
3.384,1.16715542521994,0.240234375,1.05009163103238
3.392,1.16617790811339,0.2900390625,1.01527183872938
3.4,1.16129032258065,0.294921875,0.98045204642639
3.408,1.15347018572825,0.26513671875,0.948075748320098
3.416,1.14565004887586,0.3251953125,0.915699450213806
3.424,1.13880742913001,0.31982421875,0.88515577275504
3.432,1.13098729227761,0.3349609375,0.854612095296274
3.44,1.12512218963832,0.35009765625,0.821014050091631
3.448,1.12121212121212,0.33984375,0.788026878436164
3.456,1.11827956989247,0.330078125,0.75198533903482
3.464,1.11632453567937,0.3349609375,0.715943799633476
3.472,1.11339198435973,0.2900390625,0.681734880879658
3.48,1.10850439882698,0.27490234375,0.648136835675015
3.488,1.10654936461388,0.240234375,0.615149664019548
3.496,1.10557184750733,0.21484375,0.582162492364081
3.504,1.10068426197458,0.17529296875,0.544288332315211
3.512,1.09481915933529,0.1650390625,0.507025045815516
3.52,1.08797653958944,0.14501953125,0.465485644471594
3.528,1.08015640273705,0.1298828125,0.423946243127673
3.536,1.07233626588465,0.1552734375,0.380574221136225
3.544,1.06256109481916,0.1298828125,0.337813072693952
3.552,1.04985337243402,0.14013671875,0.294441050702505
3.56,1.03323558162268,0.18505859375,0.251069028711057
3.568,1.01368523949169,0.18994140625,0.211362248014661
3.576,0.991202346041056,0.14990234375,0.17226634086744
3.584,0.975562072336266,0.14013671875,0.136835675015272
3.592,0.965786901270772,0.17529296875,0.101405009163103
3.6,0.958944281524927,0.16015625,0.0671960904092853
3.608,0.961876832844575,0.18505859375,0.0329871716554673
3.616,0.981427174975562,0.1552734375,0
3.624,1.02346041055718,0.14990234375,-0.032376298106292
3.632,1.08797653958944,0.13525390625,-0.0598656078191814
3.64,1.17204301075269,0.14013671875,-0.0867440439828955
3.648,1.27174975562072,0.125,-0.109346365302382
3.656,1.3822091886608,0.1201171875,-0.131948686621869
3.664,1.49951124144673,0.10986328125,-0.150274893097129
3.672,1.61681329423265,0.10009765625,-0.168601099572389
3.68,1.73216031280547,0.09033203125,-0.183262064752596
3.688,1.83088954056696,0.06494140625,-0.197312156383629
3.696,1.9208211143695,0.0849609375,-0.205253512522908
3.704,2.01857282502444,0.09033203125,-0.212583995113012
3.712,2.11632453567937,0.0849609375,-0.215027489309713
3.72,2.21309872922776,0.0751953125,-0.216860109957239
3.728,2.30987292277615,0.10986328125,-0.215638362858888
3.736,2.40469208211144,0.09521484375,-0.214416615760538
3.744,2.49755620723363,0.06494140625,-0.210751374465486
3.752,2.58748778103617,0.14501953125,-0.207086133170434
3.76,2.67448680351906,0.18505859375,-0.200366524129505
3.768,2.75953079178886,0.18994140625,-0.193036041539401
3.776,2.84066471163245,0.1650390625,-0.183872938301772
3.784,2.90322580645161,0.14013671875,-0.174098961514966
3.792,2.95503421309873,0.18017578125,-0.166157605375687
3.8,3.01075268817204,0.14501953125,-0.157605375687233
3.808,3.06353861192571,0.1298828125,-0.15149664019548
3.816,3.11045943304008,0.10498046875,-0.144777031154551
3.824,3.14760508308895,0.18017578125,-0.142944410507025
3.832,3.17204301075269,0.1953125,-0.141111789859499
3.84,3.18475073313783,0.14013671875,-0.1435552840562
3.848,3.18475073313783,0.13525390625,-0.145998778252902
3.856,3.17204301075269,0.115234375,-0.153940134392181
3.864,3.14565004887586,0.1201171875,-0.16188149053146
3.872,3.10850439882698,0.09521484375,-0.174098961514966
3.88,3.06451612903226,0.115234375,-0.185705558949297
3.888,3.01857282502444,0.10498046875,-0.197923029932804
3.896,2.97165200391007,0.09521484375,-0.209529627367135
3.904,2.92375366568915,0.0751953125,-0.221136224801466
3.912,2.87683284457478,0.1298828125,-0.232131948686622
3.92,2.83088954056696,0.16015625,-0.242516799022602
3.928,2.78494623655914,0.1953125,-0.252290775809407
3.936,2.73998044965787,0.5,-0.260843005497862
3.944,2.69403714565005,1.03466796875,-0.269395235186316
3.952,2.64711632453568,1.27978515625,-0.274282223579719
3.96,2.59921798631476,0.89501953125,-0.279169211973122
3.968,2.55034213098729,0.115234375,-0.279780085522297
3.976,2.50146627565982,-0.18994140625,-0.279780085522297
3.984,2.455522971652,-0.07470703125,-0.272449602932193
3.992,2.41251221896383,0.06005859375,-0.265119120342089
4,2.36754643206256,0.05029296875,-0.251069028711057
4.008,2.32258064516129,0.0400390625,-0.236408063530849
4.016,2.27761485826002,0.0751953125,-0.213194868662187
4.024,2.2336265884653,0.10009765625,-0.189981673793525
4.032,2.19061583577713,0.1298828125,-0.160659743433109
4.04,2.14956011730205,0.13525390625,-0.130726939523519
4.048,2.10948191593353,0.10986328125,-0.0995723885155773
